Sha,Message,IsBugFix,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
558aa3d5d55a6f10f0b7d3a619fdb82f18724a5e,updated binder,False,The term 'Updated Binder' is unclear and doesn't directly indicate fixing bugs.,dotnetinteractive,cdae7468ac618819b9397ef1876afb9d84ca9e74,,False,10,2020-08-04 16:24:27-04:00,14,2020-08-04 22:29:34,0,1,1,0,0,76,0,1,1,False,False,Tuesday,August,3,2020,16,Afternoon,False,14,2
3c3cb20ba5952a6ac824e21b584218aae8df3fb6,Update dependencies from https://github.com/dotnet/arcade build 20200805.7,False,Updating dependencies is a general maintenance task and does not specifically indicate a bug fix.,dotnetinteractive,558aa3d5d55a6f10f0b7d3a619fdb82f18724a5e,,False,23,2020-08-06 08:18:11-04:00,14,2020-08-06 13:46:59,0,5,5,0,0,1010,36,43,7,False,False,Thursday,August,3,2020,8,Morning,False,74,6
a08631454582b4c889a48c3476f8779dee18fe06,fix tests,True,Adjusting test suites can often involve fixing issues that were previously causing failures,dotnetinteractive,6c10bcd988f09beb11751ec07f64d3c6d2b42caf,,False,32,2020-08-08 19:55:25-04:00,14,2020-08-10 21:52:50,0,12,12,0,0,2525,0,95,95,False,False,Saturday,August,3,2020,19,Evening,True,9,2
3ecf3f412d7acd73ff5226d869592796905f599c,fix bug,True,The commit message directly states fixing bugs,dotnetinteractive,a08631454582b4c889a48c3476f8779dee18fe06,,False,32,2020-08-08 20:37:09-04:00,14,2020-08-10 21:52:50,0,2,2,0,0,233,-1,8,9,False,False,Saturday,August,3,2020,20,Evening,True,7,2
3d43601e2a926af0e4e9f8121c9303b9183763ba,allow registration of default formatters for kernel composition,False,"Allowing formatter registration is an enhancement, typically not indicative of a bug fix.",dotnetinteractive,3ecf3f412d7acd73ff5226d869592796905f599c,,False,32,2020-08-09 11:59:36-04:00,14,2020-08-10 21:52:50,0,2,2,0,0,598,12,46,34,False,False,Sunday,August,3,2020,11,Morning,True,63,8
3cb12798a496058263dd41bc8e042dde7ca90ae1,clear default formatters for testing,True,Adjusting formats can be part of fixing issues that arise in tests,dotnetinteractive,3d43601e2a926af0e4e9f8121c9303b9183763ba,,False,32,2020-08-09 12:05:32-04:00,14,2020-08-10 21:52:50,0,1,1,0,0,483,3,7,4,False,False,Sunday,August,3,2020,12,Morning,True,36,5
695281b7a76f8f7cc918201d4b0d51b4dedbe798,clear state when setting mime type preference,True,The commit message implies resolving an issue related to MIME type preferences and ensuring the application's state is clear afterwards.,dotnetinteractive,3cb12798a496058263dd41bc8e042dde7ca90ae1,,False,32,2020-08-09 12:45:27-04:00,14,2020-08-10 21:52:50,0,1,1,0,0,484,1,1,0,False,False,Sunday,August,3,2020,12,Morning,True,45,7
8b03706ebbce5905b8a48b43a9fb2ad6794c0033,respect user mime types over default mime types,True,This change likely addresses incompatibility issues with different MIME types,dotnetinteractive,695281b7a76f8f7cc918201d4b0d51b4dedbe798,,False,32,2020-08-09 13:05:32-04:00,14,2020-08-10 21:52:50,0,1,1,0,0,500,16,28,12,False,False,Sunday,August,3,2020,13,Afternoon,True,47,8
0185d9602c10b582758cc7962ce035c86b71dab8,make sure strings are formatted to valid HTML and JSON,True,Proper formatting of inputs can prevent issues in data handling,dotnetinteractive,8b03706ebbce5905b8a48b43a9fb2ad6794c0033,,False,32,2020-08-10 11:18:40-04:00,14,2020-08-10 21:52:50,0,17,17,0,0,4707,99,158,59,False,False,Monday,August,3,2020,11,Morning,False,54,10
c6e6ed9081d1d7b23eb900548cc96cb8c857484a,adjust for code feedback,False,Adjusting based on feedback doesn't necessarily mean it's a bug fix unless explicitly stated that the feedback was addressing a known issue.,dotnetinteractive,0185d9602c10b582758cc7962ce035c86b71dab8,,False,32,2020-08-10 11:36:09-04:00,14,2020-08-10 21:52:50,0,2,2,0,0,837,0,2,2,False,False,Monday,August,3,2020,11,Morning,False,24,4
55e0810ce8a8904ad2c36f238be2040d8957b881,adjust for code feedback,False,Adjusting based on feedback indicates responding to change requests rather than directly fixing bugs,dotnetinteractive,c6e6ed9081d1d7b23eb900548cc96cb8c857484a,,False,32,2020-08-10 15:25:32-04:00,14,2020-08-10 21:52:50,0,5,5,0,0,1515,-8,13,21,False,False,Monday,August,3,2020,15,Afternoon,False,24,4
25bc7960aa5f71b71c8807cdde76aa3a7f8166ec,add spec as docs,False,Adding documentation does not address previous issues or bugs.,dotnetinteractive,55e0810ce8a8904ad2c36f238be2040d8957b881,,False,32,2020-08-10 15:39:16-04:00,14,2020-08-10 21:52:50,0,1,0,1,0,81,81,81,0,True,False,Monday,August,3,2020,15,Afternoon,False,16,4
e7b6f7e5eb020351affe8baff4f3aaeb9c001e2b,reflect changes,False,The term 'reflect' is vague but does not directly imply fixing a known bug; it could be related to making code more maintainable or adjusting something for future use.,dotnetinteractive,e106ce9de9e673b7dc3de47ef6453478a8ebebf6,,False,10,2020-08-10 07:46:58-04:00,14,2020-08-10 21:58:16,0,5,4,1,0,817,42,52,10,True,False,Monday,August,3,2020,7,Morning,False,15,2
da2855a970bac332e2c5c322f6839e63260e9dd6,add explicit require for extensions,True,Adding requirements could be related to mitigating compatibility issues or security vulnerabilities.,dotnetinteractive,e7b6f7e5eb020351affe8baff4f3aaeb9c001e2b,,False,10,2020-08-10 07:51:05-04:00,14,2020-08-10 21:58:16,0,1,1,0,0,124,11,11,0,False,False,Monday,August,3,2020,7,Morning,False,35,5
a5298a30e3e9f8521991f48363e9f3101196618e,add http api test,False,Adding an API test is related to improving testing practices rather than fixing a bug.,dotnetinteractive,da2855a970bac332e2c5c322f6839e63260e9dd6,,False,10,2020-08-10 08:08:11-04:00,14,2020-08-10 21:58:16,0,3,3,0,0,522,34,35,1,False,False,Monday,August,3,2020,8,Morning,False,17,4
d20ff09975543b38776fbcee2aacd1bec04b5946,refactoring,False,Refactoring code is typically done for improving the structure or readability and may indirectly help with bug prevention but isn't directly fixing bugs.,dotnetinteractive,a5298a30e3e9f8521991f48363e9f3101196618e,,False,10,2020-08-10 09:29:50-04:00,14,2020-08-10 21:58:16,0,1,1,0,0,93,3,30,27,False,False,Monday,August,3,2020,9,Morning,False,11,1
5ecc97f6756c879f7fa44b7d971d1fb97fa50e31,rename,False,Renaming typically indicates changes to names or structures without implying a fix for bugs,dotnetinteractive,d20ff09975543b38776fbcee2aacd1bec04b5946,,False,10,2020-08-10 10:53:33-04:00,14,2020-08-10 21:58:16,0,4,4,0,0,639,0,7,7,False,False,Monday,August,3,2020,10,Morning,False,6,1
037517ea336744eff63a4859ca73d64d284cd8f4,fix contracts,True,The term 'fix' typically implies solving problems or errors in the code.,dotnetinteractive,83af64547f68ff4146d95eaab7319e0229acbfb4,,False,10,2020-08-10 13:31:44-04:00,14,2020-08-10 21:58:16,0,6,6,0,0,1075,-5,5,10,False,False,Monday,August,3,2020,13,Afternoon,False,13,2
566c44303958aea712543b74f4f671d60c34cd63,remove field from events,True,Removing a field could be related to fixing an issue where the event payload was too large or unnecessary data causing problems,dotnetinteractive,037517ea336744eff63a4859ca73d64d284cd8f4,,False,10,2020-08-10 16:07:15-04:00,14,2020-08-10 21:58:16,0,5,5,0,0,920,-8,4,12,False,False,Monday,August,3,2020,16,Afternoon,False,24,4
31d908402c8d04f803d029c2dcb20aaaeb6d453f,fix test,True,"The commit message explicitly mentions 'fix', which implies addressing an issue or bug.",dotnetinteractive,566c44303958aea712543b74f4f671d60c34cd63,,False,10,2020-08-10 17:04:40-04:00,14,2020-08-10 21:58:16,0,1,1,0,0,309,5,8,3,False,False,Monday,August,3,2020,17,Afternoon,False,8,2
75dfeb6d389e8f034d32418434591d2c52fd87c2,add test for html bootstrapper,True,Adding tests often implies there was an existing issue that needed verification.,dotnetinteractive,31d908402c8d04f803d029c2dcb20aaaeb6d453f,,False,10,2020-08-10 19:10:55-04:00,14,2020-08-10 23:52:10,0,2,2,0,0,459,27,29,2,False,False,Monday,August,3,2020,19,Evening,False,30,5
fc0e617c62a15b92e7db7c0bc9f6e1be4a1aab4e,update script,False,An 'update script' generally implies an update to the existing functionality rather than directly addressing a bug,dotnetinteractive,75dfeb6d389e8f034d32418434591d2c52fd87c2,,False,10,2020-08-10 19:28:37-04:00,14,2020-08-10 23:52:10,0,1,1,0,0,29,0,1,1,False,False,Monday,August,3,2020,19,Evening,False,13,2
c325b80cc2db2e05e6a3887372abdc960d1a2675,revert  change,True,Reverting changes can be a response to bugs introduced by previous commits,dotnetinteractive,fc0e617c62a15b92e7db7c0bc9f6e1be4a1aab4e,,False,10,2020-08-10 19:31:11-04:00,14,2020-08-10 23:52:10,0,1,1,0,0,29,0,1,1,False,False,Monday,August,3,2020,19,Evening,False,14,2
0edb260c474e0a9e65351119a95aada972b3c2b0,fix xplot,True,The commit message implies fixing an issue (xplot),dotnetinteractive,c325b80cc2db2e05e6a3887372abdc960d1a2675,,False,10,2020-08-10 19:34:44-04:00,14,2020-08-10 23:52:10,0,2,2,0,0,115,0,6,6,False,False,Monday,August,3,2020,19,Evening,False,9,2
06198999f6a0e082dc012f93442a2ce72776aafb,fix a #!value bug when --from-file submission includes extra lines,True,The commit message directly mentions fixing a value bug and refers to an issue with the `--from-file` command.,dotnetinteractive,310db0b341b2bf3b6c681ee0726a08e2167c4697,,False,6,2020-08-04 21:53:14-04:00,6,2020-08-11 13:42:31,0,2,2,0,0,398,7,20,13,False,False,Tuesday,August,3,2020,21,Evening,False,66,10
f72ed2eadceaaedaa1ec9dc8f3d7a6571890c72e,improve #!value docs,False,Improvement of documentation indicates development progress but is not necessarily fixing a bug,dotnetinteractive,03628bea47f098fe695cb3f9e0eb69ee0b05236b,,False,6,2020-08-10 21:28:44-04:00,6,2020-08-11 13:42:31,0,3,2,1,0,472,107,148,41,True,False,Monday,August,3,2020,21,Evening,False,20,3
a9a1b075cf05877d292152a07b3060f6e40b9973,ad api to get resources urls,True,An API update likely fixes previous issues with resource URLs,dotnetinteractive,f72ed2eadceaaedaa1ec9dc8f3d7a6571890c72e,,False,10,2020-08-11 12:26:15-04:00,14,2020-08-11 22:49:13,0,3,3,0,0,338,36,38,2,False,False,Tuesday,August,3,2020,12,Morning,False,28,6
7f78e819c6ea24fddbb6dfd9ac1b9ef1a7d076e8,assertion,False,Assertions are typically used for error checking during development and are not fixes,dotnetinteractive,a9a1b075cf05877d292152a07b3060f6e40b9973,,False,10,2020-08-11 12:32:51-04:00,14,2020-08-11 22:49:13,0,1,1,0,0,108,0,2,2,False,False,Tuesday,August,3,2020,12,Morning,False,9,1
2d53d810e6558ec75694e4ceb7afc508d87841af,improve cache busting,True,Cache busting can be related to fixing issues with outdated or stale data in the cache.,dotnetinteractive,7f78e819c6ea24fddbb6dfd9ac1b9ef1a7d076e8,,False,10,2020-08-11 12:46:53-04:00,14,2020-08-11 22:49:13,0,1,1,0,0,139,13,13,0,False,False,Tuesday,August,3,2020,12,Morning,False,21,3
1a707613d58b5a25944f09ff2ccf590110989ef0,Update dependencies from https://github.com/dotnet/arcade build 20200811.9,False,Updating dependencies is generally maintenance and not necessarily a fix for existing bugs.,dotnetinteractive,3294a017a08b2ed7a871fce679ee60200bab5691,,False,23,2020-08-12 08:08:11-04:00,14,2020-08-13 10:43:56,0,2,2,0,0,24,0,3,3,False,False,Wednesday,August,3,2020,8,Morning,False,74,6
0dc06faa13d365051b3c8eac320f968d4985160a,"Update notebook to F#, Version: 5.0.0-beta.20414.6, 11.0.0-beta.20414.6 (#716)",False,Updating language version is not a bugfix,dotnetinteractive,2ca3686ec7b7878c860a9c69ab86df9946c9e390,,False,15,2020-08-17 11:33:14-04:00,2,2020-08-17 15:33:14,1,1,1,0,0,24,0,4,4,False,False,Monday,August,3,2020,11,Morning,False,78,8
3b16f0ed455cf6c1bc29d555b9bc480cf20b5e93,Update nuget-overview.md (#699),False,The commit message does not directly indicate solving a known issue.,dotnetinteractive,0dc06faa13d365051b3c8eac320f968d4985160a,,False,37,2020-08-18 16:38:44-04:00,2,2020-08-18 20:38:44,1,1,1,0,0,36,15,15,0,False,False,Tuesday,August,3,2020,16,Afternoon,False,31,3
0b17fb6fa0bd518dc02f8ffa0065dfb03f4e1f67,update pr trigger branches,False,Triggering updates across branches is likely related to version control or continuous integration practices rather than fixing bugs.,dotnetinteractive,3b16f0ed455cf6c1bc29d555b9bc480cf20b5e93,,False,8,2020-08-19 15:29:08-04:00,8,2020-08-19 19:29:08,0,1,1,0,0,355,0,2,2,False,False,Wednesday,August,3,2020,15,Afternoon,False,26,4
e0f1d0ac88e39bd701b6c310b9a9fff07e471a60,update package upload branch name,False,Changing a branch name is unrelated to fixing any bugs in the code,dotnetinteractive,0b17fb6fa0bd518dc02f8ffa0065dfb03f4e1f67,,False,8,2020-08-19 15:29:37-04:00,8,2020-08-19 19:29:37,0,1,1,0,0,355,0,1,1,False,False,Wednesday,August,3,2020,15,Afternoon,False,33,5
702e77f202a64bb60a10fd5fe7aa8b38abbbd57d,update branch names,False,Updating branch names is typically for organization purposes and doesn't fix bugs.,dotnetinteractive,e0f1d0ac88e39bd701b6c310b9a9fff07e471a60,,False,8,2020-08-19 15:30:49-04:00,8,2020-08-19 19:30:49,0,3,3,0,0,162,0,3,3,False,False,Wednesday,August,3,2020,15,Afternoon,False,19,3
61932d93e7e1232243d836013c781c83623e5603,Fix missing silent diagnostics (#713),True,"The commit message contains the identifier of an issue, indicating it is meant to address a known bug.",dotnetinteractive,702e77f202a64bb60a10fd5fe7aa8b38abbbd57d,,False,36,2020-08-19 18:54:30-04:00,2,2020-08-19 22:54:30,1,16,16,0,0,5679,235,308,73,False,False,Wednesday,August,3,2020,18,Afternoon,False,37,5
0c8a62d402f322528f3da942ec712a0354af1497,updated vscode extension,False,Updating an extension is not necessarily about fixing bugs but could be adding new features or improvements,dotnetinteractive,c55e574aad401e31fac8c28fe37a8688e459ebc1,,False,10,2020-08-25 18:20:06-04:00,14,2020-08-25 23:43:14,0,4,4,0,0,14240,179,405,226,False,False,Tuesday,August,3,2020,18,Afternoon,False,24,3
29e011082eca13e17cc5547a0541ad00343f61e6,fixed the issue,True,"The commit message directly states fixing an issue, indicating it resolves a known problem.",dotnetinteractive,0c8a62d402f322528f3da942ec712a0354af1497,,False,10,2020-08-25 18:58:12-04:00,14,2020-08-25 23:43:14,0,1,1,0,0,133,-2,2,4,False,False,Tuesday,August,3,2020,18,Afternoon,False,15,3
2954e64a2c7e1380a10af46b8305a016df22711d,I have been given super powers,False,Superpowers are unrelated to software development and do not indicate fixing a bug.,dotnetinteractive,29e011082eca13e17cc5547a0541ad00343f61e6,,False,10,2020-08-25 19:09:32-04:00,14,2020-08-25 23:43:14,0,1,1,0,0,138,5,5,0,False,False,Tuesday,August,3,2020,19,Evening,False,30,6
586ab2f29818edea7c19c383874977fe5d0391fc,Update README.md,False,An updated README is typically unrelated to fixing bugs in code logic or functionality.,dotnetinteractive,2954e64a2c7e1380a10af46b8305a016df22711d,,False,6,2020-08-26 12:57:33-04:00,2,2020-08-26 16:57:33,0,1,1,0,0,25,4,9,5,False,False,Wednesday,August,3,2020,12,Morning,False,16,2
cc60ca081307c6c0415392f5ed50b55b71ce1f4b,Update FSharp (#733),True,Sequential numbering often indicates an update in response to issues,dotnetinteractive,586ab2f29818edea7c19c383874977fe5d0391fc,,False,15,2020-08-27 17:16:30-04:00,2,2020-08-27 21:16:30,1,1,1,0,0,24,0,4,4,False,False,Thursday,August,3,2020,17,Afternoon,False,20,3
9dc164ac7c4c0f94e31fa06b45c0323764671d42,prepare cell output and metadata updates (#732),False,Prepared for cell output does not indicate fixing a bug but rather updating functionality.,dotnetinteractive,cc60ca081307c6c0415392f5ed50b55b71ce1f4b,,False,8,2020-08-27 18:29:49-04:00,2,2020-08-27 22:29:49,1,5,5,0,0,14586,88,112,24,False,False,Thursday,August,3,2020,18,Afternoon,False,47,7
8977e1001581af325eee488219127107b618ecaf,Update small-factor-devices.md,False,Updating documentation does not indicate fixing bugs in code,dotnetinteractive,9dc164ac7c4c0f94e31fa06b45c0323764671d42,,False,10,2020-09-01 10:40:29-04:00,2,2020-09-01 14:40:29,0,1,1,0,0,37,0,2,2,False,False,Tuesday,September,3,2020,10,Morning,False,30,2
54a0837dcf267a9475c55c79f585fc9df1d4ba30,Update setup-rapbian.sh,False,Updating scripts is usually for maintenance or functionality improvements and doesn't imply fixing a bug,dotnetinteractive,8977e1001581af325eee488219127107b618ecaf,,False,10,2020-09-01 10:41:22-04:00,2,2020-09-01 14:41:22,0,1,1,0,0,91,-2,1,3,False,False,Tuesday,September,3,2020,10,Morning,False,23,2
86c400687160a54bbf613a390883ee4400aee812,Update NotebooksOnBinder.md,False,The commit message doesn't give any indication of fixing a known problem,dotnetinteractive,29ee905755d84cbd1f9952b9c16c2531f2e2a9df,,False,38,2020-09-02 02:35:31-04:00,14,2020-09-02 16:27:06,0,1,1,0,0,45,0,1,1,False,False,Wednesday,September,3,2020,2,Night,False,27,2
0a3a6c981026c2ad8ee3708bb14c7887f089f275,new api,False,New API typically represents adding functionality and does not directly indicate fixing a known bug.,dotnetinteractive,86c400687160a54bbf613a390883ee4400aee812,,False,10,2020-09-02 04:39:07-04:00,14,2020-09-02 16:27:29,0,4,4,0,0,2874,6,43,37,False,False,Wednesday,September,3,2020,4,Night,False,7,2
568e8261ca3261b4931c379f413d7ff5973f70bf,remove unused code,True,"Removing unused code can improve stability and performance, potentially fixing issues caused by clutter or resource waste",dotnetinteractive,0a3a6c981026c2ad8ee3708bb14c7887f089f275,,False,10,2020-09-02 06:23:21-04:00,14,2020-09-02 16:27:29,0,1,1,0,0,234,-5,0,5,False,False,Wednesday,September,3,2020,6,Night,False,18,3
8efa118c917f06680ecd2ea4e07603b8f929db78,add command for new blank notebook (#739),False,Adding functionality is different from fixing existing code issues,dotnetinteractive,568e8261ca3261b4931c379f413d7ff5973f70bf,,False,8,2020-09-02 14:52:48-04:00,2,2020-09-02 18:52:48,1,7,7,0,0,1280,82,112,30,False,False,Wednesday,September,3,2020,14,Afternoon,False,41,7
718cfa6675ed4aa129c80a714bc9418a06255791,update api,False,Updating an API could be for backward compatibility or introducing new features without necessarily fixing bugs,dotnetinteractive,8efa118c917f06680ecd2ea4e07603b8f929db78,,False,10,2020-09-02 14:44:10-04:00,14,2020-09-04 18:49:30,0,1,1,0,0,185,0,1,1,False,False,Wednesday,September,3,2020,14,Afternoon,False,10,2
329369771ae3e2fc9df65c8f475af95ef33cfce1,await process initialization in promise,True,The commit message suggests an improvement on the existing code flow which could imply fixing a bug related to promise handling.,dotnetinteractive,718cfa6675ed4aa129c80a714bc9418a06255791,,False,10,2020-09-03 06:30:56-04:00,14,2020-09-04 18:49:30,0,1,1,0,0,125,19,41,22,False,False,Thursday,September,3,2020,6,Night,False,39,5
69d49eee052e3eb17ca317e2ca0297721376584d,stdio commands supports http-port option and tansport creation determins the port during extension setup,False,The statement describes feature behavior rather than addressing a bug,dotnetinteractive,329369771ae3e2fc9df65c8f475af95ef33cfce1,,False,10,2020-09-03 08:43:53-04:00,14,2020-09-04 18:49:30,0,3,3,0,0,1197,95,103,8,False,False,Thursday,September,3,2020,8,Morning,False,104,14
